ticket,order,time,time_msc,type,entry,magic,position_id,reason,volume,price,commission,swap,profit,fee,symbol,comment,external_id
54091071,0,2026-03-14 07:04:03,1773471843088,2,0,0,0,0,0.0,0.0,0.0,0.0,27.0,0.0,,DEP APAY BX813AA AXFSUK USD,
54250988,60641386,2026-03-16 03:48:21,1773632901938,0,0,0,60641386,3,0.01,1.1453,0.0,0.0,0.0,0.0,EURUSD,LHN_ALFA_S20R18_,753353111
54250989,60641569,2026-03-16 03:48:21,1773632901940,0,0,0,60641569,3,0.01,1.1453,0.0,0.0,0.0,0.0,EURUSD,LHN_EXPL_S15R30_,753353113
54250990,60641542,2026-03-16 03:48:21,1773632901943,0,0,0,60641542,3,0.01,1.1453,0.0,0.0,0.0,0.0,EURUSD,LHN_WINNER_S40R1,753353112
54250992,60641618,2026-03-16 03:48:22,1773632902343,0,0,0,60641618,3,0.01,1.14531,0.0,0.0,0.0,0.0,EURUSD,LHN_EXPL_S15R40_,753353122
54250993,60641601,2026-03-16 03:48:22,1773632902344,0,0,0,60641601,3,0.01,1.14531,0.0,0.0,0.0,0.0,EURUSD,LHN_EXPL_S25R30_,753353121
54250994,60641525,2026-03-16 03:48:22,1773632902348,0,0,0,60641525,3,0.01,1.14531,0.0,0.0,0.0,0.0,EURUSD,LHN_WINNER_S25R1,753353119
54250995,60641536,2026-03-16 03:48:22,1773632902348,0,0,0,60641536,3,0.01,1.14531,0.0,0.0,0.0,0.0,EURUSD,LHN_WINNER_S30R1,753353120
54251013,60641398,2026-03-16 03:48:26,1773632906947,0,0,0,60641398,3,0.01,1.14532,0.0,0.0,0.0,0.0,EURUSD,LHN_ALFA_S15R20_,753353175
54251014,60641513,2026-03-16 03:48:26,1773632906948,0,0,0,60641513,3,0.01,1.14533,0.0,0.0,0.0,0.0,EURUSD,LHN_WINNER_S18R1,753353180
54251015,60641379,2026-03-16 03:48:26,1773632906949,0,0,0,60641379,3,0.01,1.14532,0.0,0.0,0.0,0.0,EURUSD,LHN_ALFA_S15R18_,753353174
54251016,60641472,2026-03-16 03:48:26,1773632906949,0,0,0,60641472,3,0.01,1.14534,0.0,0.0,0.0,0.0,EURUSD,LHN_WINNER_S15R1,753353179
54251017,60642261,2026-03-16 03:48:26,1773632906950,0,0,0,60642261,3,0.01,1.32608,0.0,0.0,0.0,0.0,GBPUSD,LHN_WINNER_S30R1,753353168
54251018,60641374,2026-03-16 03:48:26,1773632906950,0,0,0,60641374,3,0.01,1.14533,0.0,0.0,0.0,0.0,EURUSD,LHN_ALFA_S15R15_,753353172
54251019,60641448,2026-03-16 03:48:26,1773632906950,0,0,0,60641448,3,0.01,1.14532,0.0,0.0,0.0,0.0,EURUSD,LHN_ALFA_S20R25_,753353178
54251020,60641411,2026-03-16 03:48:26,1773632906952,0,0,0,60641411,3,0.01,1.14532,0.0,0.0,0.0,0.0,EURUSD,LHN_ALFA_S20R20_,753353176
54251021,60641623,2026-03-16 03:48:26,1773632906956,0,0,0,60641623,3,0.01,1.14533,0.0,0.0,0.0,0.0,EURUSD,LHN_EXPL_S25R40_,753353182
54251022,60641429,2026-03-16 03:48:26,1773632906956,0,0,0,60641429,3,0.01,1.14533,0.0,0.0,0.0,0.0,EURUSD,LHN_ALFA_S15R25_,753353177
54251023,60641519,2026-03-16 03:48:26,1773632906958,0,0,0,60641519,3,0.01,1.14533,0.0,0.0,0.0,0.0,EURUSD,LHN_WINNER_S20R1,753353181
54251024,60641376,2026-03-16 03:48:26,1773632906959,0,0,0,60641376,3,0.01,1.14532,0.0,0.0,0.0,0.0,EURUSD,LHN_ALFA_S20R15_,753353173
54251025,60641464,2026-03-16 03:48:27,1773632907006,0,0,0,60641464,3,0.01,1.14535,0.0,0.0,0.0,0.0,EURUSD,LHN_WINNER_S12R1,753353186
54251026,60641455,2026-03-16 03:48:27,1773632907007,0,0,0,60641455,3,0.01,1.14535,0.0,0.0,0.0,0.0,EURUSD,LHN_WINNER_S10R1,753353185
54251027,60641651,2026-03-16 03:48:27,1773632907013,0,0,0,60641651,3,0.01,1.32609,0.0,0.0,0.0,0.0,GBPUSD,LHN_EXPL_POLIMAT,753353187
54251085,60641745,2026-03-16 03:48:39,1773632919641,0,0,0,60641745,3,0.01,1.32611,0.0,0.0,0.0,0.0,GBPUSD,LHN_ALFA_S20R15_,753353333
54253105,60642506,2026-03-16 03:51:58,1773633118359,0,0,0,60642506,3,0.01,0.7019,0.0,0.0,0.0,0.0,AUDUSD,LHN_ALFA_S15R15_,753357231
54257207,60648910,2026-03-16 03:58:46,1773633526513,1,1,0,60641472,0,0.01,1.14551,0.0,0.0,0.17,0.0,EURUSD,,753365555
54257210,60648912,2026-03-16 03:58:47,1773633527638,1,1,0,60641374,0,0.01,1.14551,0.0,0.0,0.18,0.0,EURUSD,,753365574
54257424,60649131,2026-03-16 03:58:48,1773633528824,1,1,0,60641429,0,0.01,1.14548,0.0,0.0,0.15,0.0,EURUSD,,753365906
54257439,60643274,2026-03-16 03:58:49,1773633529672,1,0,0,60643274,3,0.01,1.37066,0.0,0.0,0.0,0.0,USDCAD,LHN_EXPL_S15R40_,753365931
54257440,60643318,2026-03-16 03:58:49,1773633529690,1,0,0,60643318,3,0.01,1.37066,0.0,0.0,0.0,0.0,USDCAD,LHN_EXPL_S25R40_,753365932
54257443,60649144,2026-03-16 03:58:49,1773633529787,1,1,0,60641513,0,0.01,1.14547,0.0,0.0,0.14,0.0,EURUSD,,753365936
54257455,60649156,2026-03-16 03:58:51,1773633531221,1,1,0,60641455,0,0.01,1.14547,0.0,0.0,0.12,0.0,EURUSD,,753365960
54257460,60649162,2026-03-16 03:58:54,1773633534248,1,1,0,60641464,0,0.01,1.14548,0.0,0.0,0.13,0.0,EURUSD,,753365977
54257650,60642940,2026-03-16 03:59:06,1773633546156,1,0,0,60642940,3,0.01,1.37061,0.0,0.0,0.0,0.0,USDCAD,LHN_ALFA_S15R25_,753366461
54257651,60642892,2026-03-16 03:59:06,1773633546157,1,0,0,60642892,3,0.01,1.37061,0.0,0.0,0.0,0.0,USDCAD,LHN_ALFA_S15R15_,753366455
54257652,60642926,2026-03-16 03:59:06,1773633546157,1,0,0,60642926,3,0.01,1.37061,0.0,0.0,0.0,0.0,USDCAD,LHN_ALFA_S20R18_,753366458
54257653,60642932,2026-03-16 03:59:06,1773633546157,1,0,0,60642932,3,0.01,1.37061,0.0,0.0,0.0,0.0,USDCAD,LHN_ALFA_S15R20_,753366459
54257654,60642911,2026-03-16 03:59:06,1773633546162,1,0,0,60642911,3,0.01,1.37062,0.0,0.0,0.0,0.0,USDCAD,LHN_ALFA_S15R18_,753366457
54257655,60642905,2026-03-16 03:59:06,1773633546165,1,0,0,60642905,3,0.01,1.37062,0.0,0.0,0.0,0.0,USDCAD,LHN_ALFA_S20R15_,753366456
54257656,60642936,2026-03-16 03:59:06,1773633546166,1,0,0,60642936,3,0.01,1.37061,0.0,0.0,0.0,0.0,USDCAD,LHN_ALFA_S20R20_,753366460
54257665,60649366,2026-03-16 03:59:07,1773633547996,1,1,0,60641601,0,0.01,1.1455,0.0,0.0,0.19,0.0,EURUSD,,753366519
54257711,60649420,2026-03-16 03:59:14,1773633554119,1,1,0,60641536,0,0.01,1.14548,0.0,0.0,0.17,0.0,EURUSD,,753366605
54257764,60649475,2026-03-16 03:59:19,1773633559559,1,1,0,60641618,0,0.01,1.14548,0.0,0.0,0.17,0.0,EURUSD,,753366692
54257846,60642690,2026-03-16 03:59:32,1773633572992,1,0,0,60642690,3,0.01,1.37059,0.0,0.0,0.0,0.0,USDCAD,CHAM2_ALFA_TREND,753366849
54257873,60649584,2026-03-16 03:59:38,1773633578480,1,1,0,60642261,0,0.01,1.32632,0.0,0.0,0.24,0.0,GBPUSD,,753366895
54257878,60649588,2026-03-16 03:59:40,1773633580914,1,1,0,60641651,0,0.01,1.32632,0.0,0.0,0.23,0.0,GBPUSD,,753366911
54257896,60649607,2026-03-16 03:59:49,1773633589676,1,1,0,60641569,0,0.01,1.1455,0.0,0.0,0.2,0.0,EURUSD,,753366953
54257903,60649613,2026-03-16 03:59:54,1773633594896,1,1,0,60641745,0,0.01,1.32629,0.0,0.0,0.18,0.0,GBPUSD,,753366981
54258041,60649947,2026-03-16 04:00:03,1773633603542,1,1,0,60641542,0,0.01,1.1455,0.0,0.0,0.2,0.0,EURUSD,,753367770
54258123,60650045,2026-03-16 04:00:06,1773633606398,1,1,0,60641386,0,0.01,1.14554,0.0,0.0,0.24,0.0,EURUSD,,753367975
54258220,60642557,2026-03-16 04:00:11,1773633611241,0,0,0,60642557,3,0.01,0.70195,0.0,0.0,0.0,0.0,AUDUSD,LHN_ALFA_S20R20_,753368199
54258221,60642623,2026-03-16 04:00:11,1773633611244,0,0,0,60642623,3,0.01,0.70195,0.0,0.0,0.0,0.0,AUDUSD,LHN_WINNER_S25R1,753368201
54258222,60642511,2026-03-16 04:00:11,1773633611247,0,0,0,60642511,3,0.01,0.70195,0.0,0.0,0.0,0.0,AUDUSD,LHN_ALFA_S20R15_,753368198
54258223,60642616,2026-03-16 04:00:11,1773633611249,0,0,0,60642616,3,0.01,0.70195,0.0,0.0,0.0,0.0,AUDUSD,LHN_WINNER_S20R1,753368200
54258326,60650251,2026-03-16 04:00:19,1773633619692,1,1,0,60641525,0,0.01,1.14559,0.0,0.0,0.28,0.0,EURUSD,,753368437
54258355,60650282,2026-03-16 04:00:22,1773633622832,1,1,0,60641448,0,0.01,1.14558,0.0,0.0,0.26,0.0,EURUSD,,753368503
54261559,60647283,2026-03-16 04:03:30,1773633810730,1,0,0,60647283,3,0.01,1.14515,0.0,0.0,0.0,0.0,EURUSD,CHAM_NEME_LIVE,753375052
54261560,60647301,2026-03-16 04:03:31,1773633811157,1,0,0,60647301,3,0.01,1.14513,0.0,0.0,0.0,0.0,EURUSD,HYBRID_NEME_SHIE,753375053
54261561,60647365,2026-03-16 04:03:31,1773633811159,1,0,0,60647365,3,0.01,1.14512,0.0,0.0,0.0,0.0,EURUSD,KAIDO_15R,753375054
54261626,60647406,2026-03-16 04:03:41,1773633821191,1,0,0,60647406,3,0.01,1.14508,0.0,0.0,0.0,0.0,EURUSD,KAIDO_20R,753375154
54261629,60647449,2026-03-16 04:03:41,1773633821320,1,0,0,60647449,3,0.01,1.14507,0.0,0.0,0.0,0.0,EURUSD,KAIDO_TRAILING,753375157
54261638,60647432,2026-03-16 04:03:42,1773633822261,1,0,0,60647432,3,0.01,1.14505,0.0,0.0,0.0,0.0,EURUSD,KAIDO_30R,753375171
54261998,60640470,2026-03-16 04:04:06,1773633846089,1,0,0,60640470,3,0.01,1.14497,0.0,0.0,0.0,0.0,EURUSD,KAIDO_20R,753375909
54262000,60640429,2026-03-16 04:04:06,1773633846091,1,0,0,60640429,3,0.01,1.14497,0.0,0.0,0.0,0.0,EURUSD,HYBRID_NEME_SHIE,753375907
54262001,60640453,2026-03-16 04:04:06,1773633846093,1,0,0,60640453,3,0.01,1.14497,0.0,0.0,0.0,0.0,EURUSD,KAIDO_15R,753375908
54262010,60640422,2026-03-16 04:04:06,1773633846277,1,0,0,60640422,3,0.01,1.14496,0.0,0.0,0.0,0.0,EURUSD,CHAM_NEME_LIVE,753375923
54262086,60647682,2026-03-16 04:04:12,1773633852271,1,0,0,60647682,3,0.01,0.70139,0.0,0.0,0.0,0.0,AUDUSD,KAIDO_15R,753376084
54262089,60647640,2026-03-16 04:04:12,1773633852419,1,0,0,60647640,3,0.01,0.70137,0.0,0.0,0.0,0.0,AUDUSD,CHAM_NEME_LIVE,753376090
54262090,60647783,2026-03-16 04:04:12,1773633852420,1,0,0,60647783,3,0.01,0.70137,0.0,0.0,0.0,0.0,AUDUSD,KAIDO_20R,753376092
54262091,60647665,2026-03-16 04:04:12,1773633852423,1,0,0,60647665,3,0.01,0.70137,0.0,0.0,0.0,0.0,AUDUSD,HYBRID_NEME_SHIE,753376091
54262092,60647810,2026-03-16 04:04:12,1773633852429,1,0,0,60647810,3,0.01,0.70136,0.0,0.0,0.0,0.0,AUDUSD,KAIDO_30R,753376093
54262443,60654398,2026-03-16 04:04:31,1773633871246,0,1,99999,60640422,3,0.01,1.14501,0.0,0.0,-0.05,0.0,EURUSD,Emergency Closur,753376813
54262445,60654400,2026-03-16 04:04:31,1773633871347,0,1,99999,60640429,3,0.01,1.14501,0.0,0.0,-0.04,0.0,EURUSD,Emergency Closur,753376816
54262449,60654404,2026-03-16 04:04:31,1773633871466,0,1,99999,60640453,3,0.01,1.14501,0.0,0.0,-0.04,0.0,EURUSD,Emergency Closur,753376821
54262454,60654410,2026-03-16 04:04:31,1773633871570,0,1,99999,60640470,3,0.01,1.14501,0.0,0.0,-0.04,0.0,EURUSD,Emergency Closur,753376827
54262459,60654413,2026-03-16 04:04:31,1773633871746,1,1,99999,60641376,3,0.01,1.14495,0.0,0.0,-0.37,0.0,EURUSD,Emergency Closur,753376835
54262462,60654416,2026-03-16 04:04:31,1773633871851,1,1,99999,60641379,3,0.01,1.14495,0.0,0.0,-0.37,0.0,EURUSD,Emergency Closur,753376840
54262466,60654421,2026-03-16 04:04:32,1773633872014,1,1,99999,60641398,3,0.01,1.14495,0.0,0.0,-0.37,0.0,EURUSD,Emergency Closur,753376847
54262469,60654426,2026-03-16 04:04:32,1773633872221,1,1,99999,60641411,3,0.01,1.14495,0.0,0.0,-0.37,0.0,EURUSD,Emergency Closur,753376852
54262473,60654430,2026-03-16 04:04:32,1773633872362,1,1,99999,60641519,3,0.01,1.14495,0.0,0.0,-0.38,0.0,EURUSD,Emergency Closur,753376856
54262475,60654432,2026-03-16 04:04:32,1773633872478,1,1,99999,60641623,3,0.01,1.14497,0.0,0.0,-0.36,0.0,EURUSD,Emergency Closur,753376859
54262478,60654434,2026-03-16 04:04:32,1773633872586,1,1,99999,60642506,3,0.01,0.70138,0.0,0.0,-0.52,0.0,AUDUSD,Emergency Closur,753376863
54262482,60654438,2026-03-16 04:04:32,1773633872698,1,1,99999,60642511,3,0.01,0.70138,0.0,0.0,-0.57,0.0,AUDUSD,Emergency Closur,753376871
54262484,60654440,2026-03-16 04:04:32,1773633872800,1,1,99999,60642557,3,0.01,0.70138,0.0,0.0,-0.57,0.0,AUDUSD,Emergency Closur,753376876
54262489,60654443,2026-03-16 04:04:32,1773633872906,1,1,99999,60642616,3,0.01,0.70138,0.0,0.0,-0.57,0.0,AUDUSD,Emergency Closur,753376884
54262490,60654445,2026-03-16 04:04:33,1773633873017,1,1,99999,60642623,3,0.01,0.70138,0.0,0.0,-0.57,0.0,AUDUSD,Emergency Closur,753376890
54262493,60654448,2026-03-16 04:04:33,1773633873122,0,1,99999,60642690,3,0.01,1.37089,0.0,0.0,-0.22,0.0,USDCAD,Emergency Closur,753376895
54262495,60654453,2026-03-16 04:04:33,1773633873228,0,1,99999,60642892,3,0.01,1.37089,0.0,0.0,-0.2,0.0,USDCAD,Emergency Closur,753376902
54262500,60654455,2026-03-16 04:04:33,1773633873335,0,1,99999,60642905,3,0.01,1.37089,0.0,0.0,-0.2,0.0,USDCAD,Emergency Closur,753376904
54262502,60654457,2026-03-16 04:04:33,1773633873440,0,1,99999,60642911,3,0.01,1.37089,0.0,0.0,-0.2,0.0,USDCAD,Emergency Closur,753376907
54262504,60654460,2026-03-16 04:04:33,1773633873546,0,1,99999,60642926,3,0.01,1.37089,0.0,0.0,-0.2,0.0,USDCAD,Emergency Closur,753376909
54262506,60654462,2026-03-16 04:04:33,1773633873654,0,1,99999,60642932,3,0.01,1.37089,0.0,0.0,-0.2,0.0,USDCAD,Emergency Closur,753376912
54262509,60654465,2026-03-16 04:04:33,1773633873763,0,1,99999,60642936,3,0.01,1.37089,0.0,0.0,-0.2,0.0,USDCAD,Emergency Closur,753376920
54262511,60654467,2026-03-16 04:04:33,1773633873872,0,1,99999,60642940,3,0.01,1.37089,0.0,0.0,-0.2,0.0,USDCAD,Emergency Closur,753376922
54262512,60654468,2026-03-16 04:04:33,1773633873974,0,1,99999,60643274,3,0.01,1.37089,0.0,0.0,-0.17,0.0,USDCAD,Emergency Closur,753376926
54262514,60654470,2026-03-16 04:04:34,1773633874071,0,1,99999,60643318,3,0.01,1.37089,0.0,0.0,-0.17,0.0,USDCAD,Emergency Closur,753376930
54262515,60654471,2026-03-16 04:04:34,1773633874175,0,1,99999,60647283,3,0.01,1.14501,0.0,0.0,0.14,0.0,EURUSD,Emergency Closur,753376933
54262517,60654474,2026-03-16 04:04:34,1773633874276,0,1,99999,60647301,3,0.01,1.14501,0.0,0.0,0.12,0.0,EURUSD,Emergency Closur,753376937
54262519,60654476,2026-03-16 04:04:34,1773633874383,0,1,99999,60647365,3,0.01,1.14501,0.0,0.0,0.11,0.0,EURUSD,Emergency Closur,753376942
54262520,60654478,2026-03-16 04:04:34,1773633874494,0,1,99999,60647406,3,0.01,1.14501,0.0,0.0,0.07,0.0,EURUSD,Emergency Closur,753376944
54262526,60654485,2026-03-16 04:04:34,1773633874600,0,1,99999,60647432,3,0.01,1.14501,0.0,0.0,0.04,0.0,EURUSD,Emergency Closur,753376953
54262527,60654487,2026-03-16 04:04:34,1773633874710,0,1,99999,60647449,3,0.01,1.14501,0.0,0.0,0.06,0.0,EURUSD,Emergency Closur,753376957
54262537,60654497,2026-03-16 04:04:34,1773633874837,0,1,99999,60647640,3,0.01,0.70145,0.0,0.0,-0.08,0.0,AUDUSD,Emergency Closur,753376968
