wick_ratio,volatility_surge,successive_move,rsi,adx,label,pair
0.5584950029394762,1.0434269994104757,0.6,59.032258064516874,23.23911578959051,1,AUDUSD
0.6747294716742671,1.0675675675675556,0.6,52.721088435375144,22.499893997738386,0,AUDUSD
0.6808244846973001,1.0897189064304968,0.6,54.72312703583114,20.2486283142699,0,AUDUSD
0.6685837526962375,1.115559599636038,0.6,60.57971014492815,18.152057120951003,0,AUDUSD
0.5291005291007249,1.1195479427865191,0.6,63.44086021505437,17.825880985837724,1,AUDUSD
0.5983450031828473,1.1189899688689067,0.6,62.269129287599256,18.234517743956978,1,AUDUSD
0.3893085415456603,1.1376936316695383,0.6,61.298701298702376,18.542892157937448,1,AUDUSD
0.4904966278356916,1.1435439560439555,0.6,64.26735218509128,18.64726593511706,1,AUDUSD
0.5063291139240201,1.12843729040913,0.4,60.827250608271996,17.726189289161006,1,AUDUSD
0.4953594451974488,1.1061854109688476,0.4,63.09447127672495,15.906061467016952,1,AUDUSD
0.380599480086748,1.0651855885609158,0.4,62.62191695427738,14.161712260402478,1,AUDUSD
0.24416772102730602,1.0700220198362498,0.6,62.23736683024404,12.440414616399995,1,AUDUSD
0.12903577752978154,0.980402517375209,0.4,52.969173980635894,12.240835311503156,1,AUDUSD
0.20799115433760232,0.9987763469748825,0.6,48.83584359946913,12.34463304385952,1,AUDUSD
0.5936550151974681,0.9553303712540159,0.4,53.24358475345848,12.055016885660951,1,AUDUSD
0.7110772307742556,0.9108864486135536,0.6,57.8179434145475,13.216465376258688,1,AUDUSD
1.405210643015304,0.9359260010441222,0.4,53.87323337522122,13.976749978567922,1,AUDUSD
1.2299465240636627,0.8760553203216184,0.4,46.22101994671639,13.913896589861878,1,AUDUSD
0.9557774607698984,0.9087723791964365,0.2,34.23128374678552,16.27536844396441,1,AUDUSD
0.9750297265158984,0.8911668459799144,0.2,44.868092275240016,21.641051001976354,0,AUDUSD
0.8130081300814715,1.0570276497695674,0.8,57.46606334841556,31.261632490791417,0,AUDUSD
1.3051823416510644,1.0127710127709815,0.6,62.561576354681584,33.08091283450884,0,AUDUSD
1.2774451097802444,0.9887898821500284,0.6,67.3170731707324,36.609227565064394,0,AUDUSD
0.6419400855919664,1.02409638554216,0.4,63.594470046083146,37.31510991800537,0,AUDUSD
0.5428881650380442,1.01098901098901,0.4,62.162162162163646,37.883548543384315,0,AUDUSD
0.735090152565868,1.0493299116053632,0.4,62.995594713659685,38.96045847817762,0,AUDUSD
0.4154302670625287,1.101481688565827,0.6,69.16996047431026,39.642687338302,0,AUDUSD
0.5396096440875914,1.0812324929971815,0.8,66.9491525423732,41.72395803124251,0,AUDUSD
0.5725699067910636,0.9994353472613999,0.8,58.500000000001116,43.24379775521204,0,AUDUSD
0.5420827389446502,0.9760956175298487,0.8,69.23076923077204,44.16139698946306,0,AUDUSD
