time,open,high,low,close,tick_volume,spread,real_volume
2026-02-18 10:30:00,1.18362,1.18369,1.1835499999999999,1.18363,209,0,0
2026-02-18 10:35:00,1.18362,1.18366,1.18333,1.18334,266,0,0
2026-02-18 10:40:00,1.18333,1.18338,1.18285,1.18289,269,0,0
2026-02-18 10:45:00,1.18291,1.1831800000000001,1.18291,1.18298,223,0,0
2026-02-18 10:50:00,1.183,1.18326,1.1829,1.18306,231,0,0
2026-02-18 10:55:00,1.18308,1.1832799999999999,1.18296,1.18312,254,0,0
2026-02-18 11:00:00,1.18308,1.18351,1.183,1.18336,283,0,0
2026-02-18 11:05:00,1.18331,1.18386,1.1833,1.1838,278,0,0
2026-02-18 11:10:00,1.18381,1.18383,1.18344,1.18361,225,0,0
2026-02-18 11:15:00,1.18358,1.18361,1.18325,1.1834,197,0,0
2026-02-18 11:20:00,1.1834,1.18356,1.18337,1.18351,165,0,0
2026-02-18 11:25:00,1.1835,1.18351,1.18335,1.18343,187,0,0
2026-02-18 11:30:00,1.18342,1.18352,1.18335,1.18341,225,0,0
2026-02-18 11:35:00,1.18342,1.1835,1.18335,1.18341,202,0,0
2026-02-18 11:40:00,1.1834,1.1834,1.18286,1.18309,224,0,0
2026-02-18 11:45:00,1.18309,1.18338,1.18308,1.18337,156,0,0
2026-02-18 11:50:00,1.18338,1.18378,1.18336,1.18362,175,0,0
2026-02-18 11:55:00,1.18363,1.1838,1.18359,1.18361,250,0,0
2026-02-18 12:00:00,1.18362,1.18382,1.1835,1.18375,214,0,0
2026-02-18 12:05:00,1.1837900000000001,1.18399,1.1837900000000001,1.18396,210,0,0
2026-02-18 12:10:00,1.18396,1.18405,1.18384,1.18388,138,0,0
2026-02-18 12:15:00,1.18387,1.18391,1.1838,1.18384,140,0,0
2026-02-18 12:20:00,1.18383,1.18408,1.18378,1.1840600000000001,143,0,0
2026-02-18 12:25:00,1.1840600000000001,1.18408,1.18388,1.18391,86,0,0
2026-02-18 12:30:00,1.18392,1.18392,1.18331,1.18332,192,0,0
2026-02-18 12:35:00,1.1833,1.18349,1.18324,1.18349,222,0,0
2026-02-18 12:40:00,1.1835,1.1835,1.18324,1.18336,161,0,0
2026-02-18 12:45:00,1.18337,1.18362,1.18336,1.18357,154,0,0
2026-02-18 12:50:00,1.18357,1.18361,1.18342,1.18349,134,0,0
2026-02-18 12:55:00,1.18349,1.1835,1.18309,1.18322,166,0,0
2026-02-18 13:00:00,1.18322,1.1832799999999999,1.18309,1.1831800000000001,166,0,0
2026-02-18 13:05:00,1.18319,1.18323,1.1831,1.18317,186,0,0
2026-02-18 13:10:00,1.18316,1.1833,1.18315,1.18321,163,0,0
2026-02-18 13:15:00,1.18321,1.18335,1.18307,1.1833,173,0,0
2026-02-18 13:20:00,1.18329,1.18332,1.18309,1.18315,141,0,0
2026-02-18 13:25:00,1.18317,1.18321,1.18309,1.1832,130,0,0
2026-02-18 13:30:00,1.1832,1.1835,1.1832,1.1834,101,0,0
2026-02-18 13:35:00,1.1834,1.18348,1.18332,1.18346,98,0,0
2026-02-18 13:40:00,1.18347,1.18351,1.18337,1.1834,115,0,0
2026-02-18 13:45:00,1.1834,1.18364,1.18336,1.18362,156,0,0
2026-02-18 13:50:00,1.18361,1.1837900000000001,1.1834500000000001,1.18352,151,0,0
2026-02-18 13:55:00,1.18353,1.1835499999999999,1.18327,1.1834500000000001,246,0,0
2026-02-18 14:00:00,1.18346,1.18365,1.18346,1.18347,221,0,0
2026-02-18 14:05:00,1.18348,1.18361,1.18335,1.18358,231,0,0
2026-02-18 14:10:00,1.18359,1.18382,1.18358,1.18371,156,0,0
2026-02-18 14:15:00,1.18371,1.18397,1.1837,1.18386,134,0,0
2026-02-18 14:20:00,1.18388,1.18409,1.18381,1.18407,153,0,0
2026-02-18 14:25:00,1.1840600000000001,1.18432,1.18396,1.18426,184,0,0
2026-02-18 14:30:00,1.18427,1.18442,1.18407,1.18436,197,0,0
2026-02-18 14:35:00,1.18437,1.18472,1.18436,1.18454,246,0,0
2026-02-18 14:40:00,1.18456,1.18457,1.18439,1.18439,189,0,0
2026-02-18 14:45:00,1.1844000000000001,1.18443,1.18411,1.18432,226,0,0
2026-02-18 14:50:00,1.18432,1.18436,1.18386,1.1838899999999999,252,0,0
2026-02-18 14:55:00,1.1838899999999999,1.1841,1.18384,1.18398,267,0,0
2026-02-18 15:00:00,1.18399,1.18449,1.18398,1.18444,225,0,0
2026-02-18 15:05:00,1.18444,1.18485,1.18444,1.18449,192,0,0
2026-02-18 15:10:00,1.18449,1.18455,1.18429,1.18444,160,0,0
2026-02-18 15:15:00,1.18446,1.18461,1.18443,1.18447,236,0,0
2026-02-18 15:20:00,1.18449,1.18452,1.18405,1.18411,240,0,0
2026-02-18 15:25:00,1.18409,1.18409,1.18372,1.18375,167,0,0
2026-02-18 15:30:00,1.18376,1.18388,1.18351,1.18351,248,0,0
2026-02-18 15:35:00,1.18352,1.18369,1.18343,1.18347,242,0,0
2026-02-18 15:40:00,1.1834500000000001,1.18353,1.18316,1.18321,336,0,0
2026-02-18 15:45:00,1.18324,1.1833,1.183,1.18305,190,0,0
2026-02-18 15:50:00,1.18306,1.18315,1.18268,1.1829,319,0,0
2026-02-18 15:55:00,1.18285,1.18285,1.18236,1.18237,354,0,0
2026-02-18 16:00:00,1.18237,1.18276,1.18236,1.1826699999999999,273,0,0
2026-02-18 16:05:00,1.18266,1.18273,1.18228,1.18231,341,0,0
2026-02-18 16:10:00,1.18232,1.18243,1.18218,1.18238,264,0,0
2026-02-18 16:15:00,1.18238,1.18238,1.182,1.18216,347,0,0
2026-02-18 16:20:00,1.18217,1.18218,1.18121,1.18137,447,0,0
2026-02-18 16:25:00,1.1813500000000001,1.18199,1.18134,1.18177,431,0,0
2026-02-18 16:30:00,1.18178,1.18218,1.18173,1.18186,607,0,0
2026-02-18 16:35:00,1.18187,1.18218,1.18174,1.18195,536,0,0
